ensembl_gene_id,gene_symbol,gene_type,gene_set,symbol_mapping_count,n_samples,zero_n,below_0_1_tpm_n,all_zero,near_zero_expression,near_zero_log_variance,mean_tpm,median_tpm,max_tpm,mean_log2_tpm1,sd_log2_tpm1,p05_log2_tpm1,p95_log2_tpm1
ENSG00000287414.1,AC093787.2,lncRNA,other,1,113,58,103,False,True,False,0.052205309734513275,0.0,1.5089,0.06084981874504421,0.16941605015700373,0.0,0.23726999377620134
ENSG00000287415.1,AC099541.2,lncRNA,other,1,113,6,23,False,False,False,1.6719646017699115,0.5501,18.8321,1.0077075224497194,0.9948189100946937,0.025838687198962474,2.849453743877907
ENSG00000287416.1,AC093746.1,lncRNA,other,1,113,109,113,False,True,False,0.0012106194690265487,0.0,0.068,0.0017075695177390844,0.010369321151919915,0.0,0.0
ENSG00000287417.1,AC006059.4,lncRNA,other,1,113,67,101,False,False,False,0.06890088495575221,0.0,1.9711,0.07603099912472276,0.21011145152061916,0.0,0.24586162401604705
ENSG00000287418.1,AC013439.1,lncRNA,other,1,113,109,111,False,True,False,0.0029973451327433625,0.0,0.1792,0.0040652261088992316,0.026374592870265858,0.0,0.0
ENSG00000287419.1,AL121929.3,lncRNA,other,1,113,0,14,False,False,False,0.4790265486725664,0.2957,3.3927,0.4955017356345955,0.4114257307028432,0.06594458394844041,1.252868046774371
ENSG00000287420.1,AL590068.4,lncRNA,other,1,113,55,87,False,False,False,0.061136283185840704,0.0371,0.4358,0.0805696587406611,0.11744600331475155,0.0,0.3500511023640708
ENSG00000287421.1,AC131237.1,lncRNA,other,1,113,31,56,False,False,False,0.15997699115044248,0.1045,1.2742,0.19596769925208557,0.21739360443801717,0.0,0.5498300278248398
ENSG00000287422.1,AL442071.2,lncRNA,other,1,113,75,105,False,True,False,0.0316,0.0,0.9985,0.03951110929900624,0.11420053429131524,0.0,0.15329514357219393
ENSG00000287423.1,AL360006.1,lncRNA,other,1,113,89,111,False,True,False,0.009489380530973451,0.0,0.1732,0.013174838971016076,0.03542960641231862,0.0,0.0564428407561048
ENSG00000287424.1,AC080079.2,lncRNA,other,1,113,65,106,False,True,False,0.03401681415929203,0.0,1.2145,0.037634490716573564,0.1570534634074457,0.0,0.14677143304622914
ENSG00000287425.1,AP003717.4,lncRNA,other,1,113,9,64,False,False,False,0.10577787610619468,0.0871,0.5672,0.13992558270635097,0.1191557468927567,0.0,0.3674166273748002
ENSG00000287426.1,AP003327.2,lncRNA,other,1,113,75,100,False,False,False,0.11351504424778762,0.0,4.0166,0.0993889763923791,0.3266506714370984,0.0,0.39687580732248956
ENSG00000287427.1,AL390236.1,lncRNA,other,1,113,38,94,False,False,False,0.0531504424778761,0.0296,0.6665,0.07129079751086466,0.09548725873562985,0.0,0.2284687278584263
ENSG00000287428.1,AL139280.2,lncRNA,other,1,113,49,74,False,False,False,0.14517345132743364,0.0416,3.2267,0.16142814340342587,0.2741708781606039,0.0,0.6126516672981933
ENSG00000287429.1,AC009121.4,lncRNA,other,1,113,100,100,False,False,False,0.016070796460176992,0.0,0.3564,0.021455035293549595,0.06497128258636696,0.0,0.1559043956408629
ENSG00000287430.1,AL136090.2,lncRNA,other,1,113,1,6,False,False,False,2.064412389380531,1.3257,12.961,1.3155549602767411,0.885226040562063,0.15424992053846331,2.901668662103249
ENSG00000287431.1,AC027601.5,lncRNA,other,1,113,0,3,False,False,False,0.9944725663716814,0.787,4.0635,0.9035211494515533,0.4955484849788419,0.26247467270656055,1.8987702471339585
ENSG00000287432.1,AC244035.4,lncRNA,other,1,113,105,111,False,True,False,0.006252212389380531,0.0,0.1704,0.008590284531065815,0.03347907757000266,0.0,0.08261758295573379
ENSG00000287433.1,AC107222.2,lncRNA,other,1,113,91,111,False,True,False,0.008790265486725665,0.0,0.2063,0.012136273784123883,0.03680465064139488,0.0,0.058132686302177876
ENSG00000287434.1,AC109133.1,lncRNA,other,1,113,54,78,False,False,False,0.07424513274336282,0.0455,0.5964,0.09731064083995689,0.1283050998492537,0.0,0.31136692057563264
ENSG00000287435.1,AC069404.1,lncRNA,other,1,113,89,107,False,True,False,0.018683185840707967,0.0,0.361,0.02531084292022018,0.06171434224161101,0.0,0.13392205579150424
ENSG00000287437.1,AL161662.1,lncRNA,other,1,113,23,97,False,False,False,0.05276725663716815,0.0408,0.2323,0.07253793454161403,0.06823080988910536,0.0,0.22391551405025953
ENSG00000287438.1,AL356313.1,lncRNA,other,1,113,102,108,False,True,False,0.014761946902654869,0.0,0.6751,0.018481081274235964,0.08191264607275847,0.0,0.08013914099819934
ENSG00000287439.1,AC092078.3,lncRNA,other,1,113,59,103,False,True,False,0.07135929203539822,0.0,3.9799,0.06598980083261557,0.24496726808713606,0.0,0.42532779646923335
ENSG00000287440.1,AC063919.2,lncRNA,other,1,113,102,110,False,True,False,0.01450353982300885,0.0,0.6012,0.017703875088692707,0.0879976947831371,0.0,0.05958949515243786
ENSG00000287441.1,AC131956.3,lncRNA,other,1,113,110,111,False,True,False,0.05530796460176991,0.0,5.8893,0.02870379049903894,0.26306476713185273,0.0,0.0
ENSG00000287442.1,AC079460.2,lncRNA,other,1,113,49,66,False,False,False,0.345387610619469,0.0543,5.3957,0.29785696308368853,0.5209535888648344,0.0,1.5026212783131554
ENSG00000287443.1,AL357558.3,lncRNA,other,1,113,85,105,False,True,False,0.02173362831858407,0.0,0.205,0.029759328795819065,0.059400802399012714,0.0,0.16053020398546444
ENSG00000287444.1,AC007610.5,lncRNA,other,1,113,74,106,False,True,False,0.028985840707964606,0.0,0.5925,0.038595476292227295,0.0830299788079962,0.0,0.15208311907631025
ENSG00000287445.1,AC092803.3,lncRNA,other,1,113,1,7,False,False,False,0.6260504424778761,0.5215,3.8062,0.642903618474522,0.3866356393899511,0.12167852002333247,1.348683917515133
ENSG00000287446.1,AC007731.5,lncRNA,other,1,113,35,52,False,False,False,0.7074619469026547,0.113,16.5283,0.4256434202214464,0.7554733624496507,0.0,1.9759849164025756
ENSG00000287447.1,AC099501.1,lncRNA,other,1,113,38,110,False,True,False,0.030091150442477878,0.0196,0.3652,0.04159216758149248,0.0568487292635071,0.0,0.11575203557838898
ENSG00000287448.1,AC018558.7,lncRNA,other,1,113,87,96,False,False,False,1.2202318584070797,0.0,83.7123,0.21001045503903673,0.8526201132847557,0.0,0.7781491408436731
ENSG00000287449.1,AC108019.2,lncRNA,other,1,113,74,103,False,True,False,0.024311504424778765,0.0,0.2099,0.0333637391165634,0.06011259063715859,0.0,0.18191730967813072
ENSG00000287450.1,AL117352.1,unprocessed_pseudogene,other,1,113,100,100,False,False,False,0.04887699115044248,0.0,0.7123,0.05811178245896821,0.16679382298988557,0.0,0.47379417710319166
ENSG00000287451.1,AC016721.1,lncRNA,other,1,113,95,103,False,True,False,0.021441592920353986,0.0,0.3348,0.028485879070019912,0.07613579256136847,0.0,0.19176158090507323
ENSG00000287452.2,AL391477.1,lncRNA,other,1,113,102,113,False,True,False,0.0021371681415929206,0.0,0.0607,0.003032921443554166,0.011573887789305772,0.0,0.020085999839133784
ENSG00000287453.1,AL359894.1,lncRNA,other,1,113,94,97,False,False,False,0.344324778761062,0.0,29.4871,0.12890897403608267,0.523500947291484,0.0,0.705477436331193
ENSG00000287454.1,AC008149.2,lncRNA,other,1,113,10,97,False,False,False,0.05423539823008849,0.0408,0.3556,0.07431905878410178,0.07226305016415781,0.0,0.20389282855257285
ENSG00000287455.1,AC092793.1,lncRNA,other,1,113,76,100,False,False,False,0.04600884955752212,0.0,1.3691,0.05479733551807607,0.15430952328854475,0.0,0.20132892912740286
ENSG00000287456.1,AL157369.1,lncRNA,other,1,113,39,67,False,False,False,0.11822389380530973,0.0624,2.398,0.14198883026813913,0.20782723010941212,0.0,0.45082192563451673
ENSG00000287457.1,AC005821.2,lncRNA,other,1,113,88,103,False,True,False,0.024577876106194694,0.0,0.3273,0.03271356980119596,0.07956061399272914,0.0,0.21852477478249502
ENSG00000287458.1,AL033519.5,lncRNA,other,1,113,58,93,False,False,False,0.049659292035398234,0.0,0.3993,0.06610255281610225,0.10226286603465251,0.0,0.2749525155561778
ENSG00000287459.1,AL512356.5,lncRNA,other,1,113,96,106,False,True,False,0.03256283185840708,0.0,1.1562,0.03715881222143943,0.1452585486542499,0.0,0.16010573383375729
ENSG00000287460.1,AL442636.1,lncRNA,other,1,113,89,102,False,True,False,0.041331858407079654,0.0,1.5249,0.04690935346465687,0.1633589925688177,0.0,0.25833773894229056
ENSG00000287462.1,AC068442.1,lncRNA,other,1,113,100,110,False,True,False,0.011115929203539826,0.0,0.1827,0.015179089183290433,0.046278774718401916,0.0,0.11990058936151521
